CustomerID,本次购买日期,上次购买日期,间隔天数
17677.0,2011-07-20,2011-06-17,33.0
17677.0,2011-08-04,2011-07-20,15.0
17677.0,2011-08-31,2011-08-04,27.0
17677.0,2011-09-15,2011-08-31,15.0
17677.0,2011-09-18,2011-09-15,3.0
17677.0,2011-10-14,2011-09-18,26.0
17677.0,2011-10-27,2011-10-14,13.0
17677.0,2011-11-04,2011-10-27,8.0
17677.0,2011-11-11,2011-11-04,7.0
17677.0,2011-12-08,2011-11-11,27.0
17679.0,2011-10-18,2011-09-15,33.0
17682.0,2011-04-06,2010-12-06,121.0
17682.0,2011-05-31,2011-04-06,55.0
17682.0,2011-07-19,2011-05-31,49.0
17682.0,2011-08-16,2011-07-19,28.0
17682.0,2011-11-29,2011-08-16,105.0
17685.0,2010-12-14,2010-12-02,12.0
17685.0,2011-01-14,2010-12-14,31.0
17685.0,2011-02-04,2011-01-14,21.0
17685.0,2011-03-18,2011-02-04,42.0
17685.0,2011-09-12,2011-03-18,178.0
17685.0,2011-11-23,2011-09-12,72.0
17686.0,2011-05-23,2011-02-10,102.0
17686.0,2011-08-11,2011-05-23,80.0
17686.0,2011-09-20,2011-08-11,40.0
17686.0,2011-12-02,2011-09-20,73.0
17690.0,2010-12-08,2010-12-01,7.0
17690.0,2010-12-10,2010-12-08,2.0
17690.0,2011-01-17,2010-12-10,38.0
17690.0,2011-03-20,2011-01-17,62.0
17690.0,2011-04-06,2011-03-20,17.0
17690.0,2011-05-22,2011-04-06,46.0
17690.0,2011-06-05,2011-05-22,14.0
17690.0,2011-06-06,2011-06-05,1.0
17690.0,2011-08-30,2011-06-06,85.0
17690.0,2011-10-05,2011-08-30,36.0
17690.0,2011-10-25,2011-10-05,20.0
17690.0,2011-11-04,2011-10-25,10.0
17690.0,2011-11-09,2011-11-04,5.0
17691.0,2010-12-16,2010-12-06,10.0
17692.0,2011-02-07,2010-12-15,54.0
17692.0,2011-04-27,2011-02-07,79.0
17692.0,2011-08-04,2011-04-27,99.0
17695.0,2011-07-31,2011-06-21,40.0
17696.0,2011-03-07,2010-12-10,87.0
17696.0,2011-06-07,2011-03-07,92.0
17696.0,2011-07-07,2011-06-07,30.0
17696.0,2011-07-24,2011-07-07,17.0
17696.0,2011-08-23,2011-07-24,30.0
17696.0,2011-11-01,2011-08-23,70.0
17700.0,2011-05-10,2011-03-03,68.0
17700.0,2011-09-06,2011-05-10,119.0
17700.0,2011-11-23,2011-09-06,78.0
17702.0,2011-06-29,2011-05-17,43.0
17702.0,2011-08-23,2011-06-29,55.0
17702.0,2011-11-09,2011-08-23,78.0
17703.0,2011-08-22,2011-07-24,29.0
17703.0,2011-11-04,2011-08-22,74.0
17704.0,2011-06-24,2011-04-14,71.0
17705.0,2011-03-23,2011-02-11,40.0
17705.0,2011-05-08,2011-03-23,46.0
17705.0,2011-07-06,2011-05-08,59.0
17705.0,2011-07-25,2011-07-06,19.0
17705.0,2011-08-25,2011-07-25,31.0
17705.0,2011-09-26,2011-08-25,32.0
17705.0,2011-11-09,2011-09-26,44.0
17705.0,2011-12-06,2011-11-09,27.0
17706.0,2011-02-23,2010-12-08,77.0
17706.0,2011-06-05,2011-02-23,102.0
17706.0,2011-06-30,2011-06-05,25.0
17706.0,2011-07-01,2011-06-30,1.0
17706.0,2011-07-14,2011-07-01,13.0
17706.0,2011-08-17,2011-07-14,34.0
17706.0,2011-08-22,2011-08-17,5.0
17706.0,2011-08-31,2011-08-22,9.0
17706.0,2011-10-10,2011-08-31,40.0
17706.0,2011-10-26,2011-10-10,16.0
17706.0,2011-12-05,2011-10-26,40.0
17707.0,2011-06-07,2011-01-07,151.0
17708.0,2011-06-05,2011-01-19,137.0
17711.0,2011-11-29,2011-02-23,279.0
17716.0,2011-04-04,2011-03-17,18.0
17716.0,2011-06-15,2011-04-04,72.0
17716.0,2011-08-08,2011-06-15,54.0
17716.0,2011-09-06,2011-08-08,29.0
17716.0,2011-09-14,2011-09-06,8.0
17716.0,2011-09-25,2011-09-14,11.0
17716.0,2011-11-10,2011-09-25,46.0
17716.0,2011-11-17,2011-11-10,7.0
17719.0,2011-04-06,2011-03-29,8.0
17719.0,2011-04-20,2011-04-06,14.0
17719.0,2011-05-24,2011-04-20,34.0
17719.0,2011-06-02,2011-05-24,9.0
17719.0,2011-06-13,2011-06-02,11.0
17719.0,2011-07-06,2011-06-13,23.0
17719.0,2011-07-25,2011-07-06,19.0
17719.0,2011-08-03,2011-07-25,9.0
17719.0,2011-08-16,2011-08-03,13.0
17719.0,2011-08-23,2011-08-16,7.0
17719.0,2011-08-25,2011-08-23,2.0
17719.0,2011-09-12,2011-08-25,18.0
17719.0,2011-09-25,2011-09-12,13.0
17719.0,2011-11-02,2011-09-25,38.0
17720.0,2011-04-28,2010-12-07,142.0
17720.0,2011-08-18,2011-04-28,112.0
17720.0,2011-11-13,2011-08-18,87.0
17722.0,2011-01-19,2010-12-08,42.0
17722.0,2011-06-03,2011-01-19,135.0
17722.0,2011-09-04,2011-06-03,93.0
17723.0,2011-05-23,2011-05-09,14.0
17723.0,2011-06-01,2011-05-23,9.0
17723.0,2011-06-20,2011-06-01,19.0
17723.0,2011-07-07,2011-06-20,17.0
17723.0,2011-08-04,2011-07-07,28.0
17724.0,2011-09-20,2011-07-24,58.0
17724.0,2011-09-29,2011-09-20,9.0
17725.0,2011-04-04,2011-03-17,18.0
17725.0,2011-04-27,2011-04-04,23.0
17725.0,2011-05-31,2011-04-27,34.0
17725.0,2011-06-13,2011-05-31,13.0
17725.0,2011-07-17,2011-06-13,34.0
17725.0,2011-08-19,2011-07-17,33.0
17725.0,2011-08-31,2011-08-19,12.0
17725.0,2011-09-30,2011-08-31,30.0
17725.0,2011-10-30,2011-09-30,30.0
17725.0,2011-11-23,2011-10-30,24.0
17728.0,2011-10-05,2011-09-14,21.0
17728.0,2011-12-06,2011-10-05,62.0
17730.0,2011-02-15,2011-01-17,29.0
17730.0,2011-03-09,2011-02-15,22.0
17730.0,2011-04-20,2011-03-09,42.0
17730.0,2011-06-07,2011-04-20,48.0
17730.0,2011-06-29,2011-06-07,22.0
17730.0,2011-08-09,2011-06-29,41.0
17730.0,2011-08-25,2011-08-09,16.0
17730.0,2011-09-22,2011-08-25,28.0
17730.0,2011-10-18,2011-09-22,26.0
17730.0,2011-10-28,2011-10-18,10.0
17730.0,2011-11-11,2011-10-28,14.0
17730.0,2011-12-06,2011-11-11,25.0
17731.0,2011-08-03,2011-06-09,55.0
17731.0,2011-09-21,2011-08-03,49.0
17733.0,2011-11-01,2011-03-23,223.0
17734.0,2011-07-26,2011-04-20,97.0
17734.0,2011-10-17,2011-07-26,83.0
17735.0,2011-01-26,2010-12-07,50.0
17735.0,2011-02-25,2011-01-26,30.0
17735.0,2011-03-31,2011-02-25,34.0
17735.0,2011-04-07,2011-03-31,7.0
17735.0,2011-04-14,2011-04-07,7.0
17735.0,2011-04-26,2011-04-14,12.0
17735.0,2011-05-05,2011-04-26,9.0
17735.0,2011-06-05,2011-05-05,31.0
17735.0,2011-06-27,2011-06-05,22.0
17735.0,2011-07-08,2011-06-27,11.0
17735.0,2011-07-19,2011-07-08,11.0
17735.0,2011-08-04,2011-07-19,16.0
17735.0,2011-08-23,2011-08-04,19.0
17735.0,2011-09-07,2011-08-23,15.0
17735.0,2011-10-05,2011-09-07,28.0
17735.0,2011-11-02,2011-10-05,28.0
17735.0,2011-12-07,2011-11-02,35.0
17736.0,2011-10-28,2011-08-18,71.0
17736.0,2011-11-30,2011-10-28,33.0
17737.0,2011-11-30,2011-10-12,49.0
17738.0,2011-07-14,2011-03-02,134.0
17738.0,2011-11-20,2011-07-14,129.0
17739.0,2011-01-10,2010-12-14,27.0
17739.0,2011-05-27,2011-01-10,137.0
17739.0,2011-09-29,2011-05-27,125.0
17739.0,2011-10-05,2011-09-29,6.0
17739.0,2011-11-01,2011-10-05,27.0
17739.0,2011-11-28,2011-11-01,27.0
17742.0,2011-08-18,2011-01-11,219.0
17744.0,2011-01-13,2010-12-16,28.0
17744.0,2011-01-21,2011-01-13,8.0
17744.0,2011-04-03,2011-01-21,72.0
17744.0,2011-11-14,2011-04-03,225.0
17744.0,2011-12-06,2011-11-14,22.0
17749.0,2011-06-14,2011-03-28,78.0
17750.0,2011-07-15,2011-06-28,17.0
17750.0,2011-07-29,2011-07-15,14.0
17750.0,2011-08-18,2011-07-29,20.0
17750.0,2011-09-01,2011-08-18,14.0
17750.0,2011-09-18,2011-09-01,17.0
17750.0,2011-10-14,2011-09-18,26.0
17750.0,2011-11-03,2011-10-14,20.0
17750.0,2011-12-04,2011-11-03,31.0
17754.0,2011-07-20,2011-03-24,118.0
17754.0,2011-10-05,2011-07-20,77.0
17754.0,2011-11-02,2011-10-05,28.0
17754.0,2011-12-09,2011-11-02,37.0
17757.0,2010-12-06,2010-12-02,4.0
17757.0,2010-12-10,2010-12-06,4.0
17757.0,2010-12-14,2010-12-10,4.0
17757.0,2011-01-09,2010-12-14,26.0
17757.0,2011-01-27,2011-01-09,18.0
17757.0,2011-02-09,2011-01-27,13.0
17757.0,2011-02-21,2011-02-09,12.0
17757.0,2011-03-03,2011-02-21,10.0
17757.0,2011-03-24,2011-03-03,21.0
17757.0,2011-03-30,2011-03-24,6.0
17757.0,2011-04-10,2011-03-30,11.0
17757.0,2011-05-03,2011-04-10,23.0
17757.0,2011-05-20,2011-05-03,17.0
17757.0,2011-06-01,2011-05-20,12.0
17757.0,2011-06-21,2011-06-01,20.0
17757.0,2011-06-29,2011-06-21,8.0
17757.0,2011-07-10,2011-06-29,11.0
17757.0,2011-08-01,2011-07-10,22.0
17757.0,2011-08-17,2011-08-01,16.0
17757.0,2011-09-13,2011-08-17,27.0
17757.0,2011-09-30,2011-09-13,17.0
17757.0,2011-10-17,2011-09-30,17.0
17757.0,2011-11-07,2011-10-17,21.0
17757.0,2011-11-16,2011-11-07,9.0
17757.0,2011-11-21,2011-11-16,5.0
17757.0,2011-11-23,2011-11-21,2.0
17757.0,2011-11-25,2011-11-23,2.0
17757.0,2011-12-05,2011-11-25,10.0
17757.0,2011-12-08,2011-12-05,3.0
17758.0,2011-05-15,2011-04-03,42.0
17758.0,2011-07-10,2011-05-15,56.0
17758.0,2011-09-21,2011-07-10,73.0
17758.0,2011-10-18,2011-09-21,27.0
17758.0,2011-11-20,2011-10-18,33.0
17759.0,2011-11-22,2011-06-23,152.0
17760.0,2011-11-18,2010-12-01,352.0
17764.0,2011-10-20,2011-05-12,161.0
17765.0,2011-05-13,2011-03-28,46.0
17765.0,2011-07-04,2011-05-13,52.0
17768.0,2011-11-06,2011-06-26,133.0
17768.0,2011-12-01,2011-11-06,25.0
17769.0,2011-03-06,2011-01-23,42.0
17769.0,2011-06-19,2011-03-06,105.0
17769.0,2011-07-24,2011-06-19,35.0
17769.0,2011-10-11,2011-07-24,79.0
17769.0,2011-10-16,2011-10-11,5.0
17769.0,2011-11-06,2011-10-16,21.0
17769.0,2011-11-14,2011-11-06,8.0
17769.0,2011-11-23,2011-11-14,9.0
17769.0,2011-11-27,2011-11-23,4.0
17770.0,2011-03-09,2011-03-02,7.0
17770.0,2011-05-11,2011-03-09,63.0
17770.0,2011-05-25,2011-05-11,14.0
17771.0,2011-10-14,2011-01-20,267.0
17774.0,2011-04-04,2011-02-07,56.0
17774.0,2011-07-17,2011-04-04,104.0
17774.0,2011-09-04,2011-07-17,49.0
17777.0,2011-10-31,2011-08-31,61.0
17777.0,2011-11-15,2011-10-31,15.0
17779.0,2011-09-13,2011-07-19,56.0
17779.0,2011-11-18,2011-09-13,66.0
17781.0,2011-07-03,2011-03-31,94.0
17783.0,2011-09-28,2011-04-06,175.0
17786.0,2011-09-15,2011-01-26,232.0
17787.0,2011-01-20,2010-12-03,48.0
17787.0,2011-02-08,2011-01-20,19.0
17787.0,2011-07-10,2011-02-08,152.0
17788.0,2011-09-27,2011-08-02,56.0
17790.0,2010-12-13,2010-12-10,3.0
17790.0,2010-12-17,2010-12-13,4.0
17790.0,2011-02-10,2010-12-17,55.0
17790.0,2011-04-07,2011-02-10,56.0
17790.0,2011-05-13,2011-04-07,36.0
17790.0,2011-05-25,2011-05-13,12.0
17790.0,2011-07-12,2011-05-25,48.0
17790.0,2011-07-29,2011-07-12,17.0
17790.0,2011-08-11,2011-07-29,13.0
17790.0,2011-10-09,2011-08-11,59.0
17790.0,2011-11-13,2011-10-09,35.0
17795.0,2011-06-13,2011-03-20,85.0
17796.0,2011-01-09,2010-12-05,35.0
17796.0,2011-01-30,2011-01-09,21.0
17796.0,2011-10-30,2011-01-30,273.0
17797.0,2011-11-17,2011-06-10,160.0
17799.0,2011-01-21,2010-12-13,39.0
17799.0,2011-01-24,2011-01-21,3.0
17799.0,2011-03-14,2011-01-24,49.0
17799.0,2011-04-11,2011-03-14,28.0
17799.0,2011-06-23,2011-04-11,73.0
17799.0,2011-06-29,2011-06-23,6.0
17799.0,2011-09-01,2011-06-29,64.0
17799.0,2011-11-17,2011-09-01,77.0
17800.0,2011-03-11,2011-01-09,61.0
17800.0,2011-05-06,2011-03-11,56.0
17800.0,2011-07-01,2011-05-06,56.0
17800.0,2011-07-03,2011-07-01,2.0
17800.0,2011-08-14,2011-07-03,42.0
17800.0,2011-09-09,2011-08-14,26.0
17800.0,2011-10-21,2011-09-09,42.0
17800.0,2011-11-02,2011-10-21,12.0
17802.0,2011-06-12,2010-12-02,192.0
17802.0,2011-09-18,2011-06-12,98.0
17809.0,2010-12-03,2010-12-01,2.0
17809.0,2011-02-11,2010-12-03,70.0
17809.0,2011-04-08,2011-02-11,56.0
17809.0,2011-05-06,2011-04-08,28.0
17809.0,2011-06-20,2011-05-06,45.0
17809.0,2011-08-02,2011-06-20,43.0
17809.0,2011-10-10,2011-08-02,69.0
17809.0,2011-10-14,2011-10-10,4.0
17809.0,2011-11-23,2011-10-14,40.0
17811.0,2011-01-20,2011-01-10,10.0
17811.0,2011-01-26,2011-01-20,6.0
17811.0,2011-02-02,2011-01-26,7.0
17811.0,2011-02-13,2011-02-02,11.0
17811.0,2011-02-14,2011-02-13,1.0
17811.0,2011-02-20,2011-02-14,6.0
17811.0,2011-02-22,2011-02-20,2.0
17811.0,2011-03-01,2011-02-22,7.0
17811.0,2011-03-06,2011-03-01,5.0
17811.0,2011-03-14,2011-03-06,8.0
17811.0,2011-03-21,2011-03-14,7.0
17811.0,2011-04-06,2011-03-21,16.0
17811.0,2011-04-12,2011-04-06,6.0
17811.0,2011-05-04,2011-04-12,22.0
17811.0,2011-05-17,2011-05-04,13.0
17811.0,2011-05-24,2011-05-17,7.0
17811.0,2011-06-05,2011-05-24,12.0
17811.0,2011-06-26,2011-06-05,21.0
17811.0,2011-07-11,2011-06-26,15.0
17811.0,2011-07-21,2011-07-11,10.0
17811.0,2011-08-11,2011-07-21,21.0
17811.0,2011-08-19,2011-08-11,8.0
17811.0,2011-09-08,2011-08-19,20.0
17811.0,2011-09-12,2011-09-08,4.0
17811.0,2011-09-27,2011-09-12,15.0
17811.0,2011-10-02,2011-09-27,5.0
17811.0,2011-10-09,2011-10-02,7.0
17811.0,2011-10-16,2011-10-09,7.0
17811.0,2011-10-24,2011-10-16,8.0
17811.0,2011-11-02,2011-10-24,9.0
17811.0,2011-11-07,2011-11-02,5.0
17811.0,2011-11-14,2011-11-07,7.0
17811.0,2011-11-18,2011-11-14,4.0
17811.0,2011-11-21,2011-11-18,3.0
17811.0,2011-11-28,2011-11-21,7.0
17811.0,2011-12-02,2011-11-28,4.0
17811.0,2011-12-05,2011-12-02,3.0
17812.0,2011-11-01,2010-12-06,330.0
17812.0,2011-11-24,2011-11-01,23.0
17812.0,2011-11-27,2011-11-24,3.0
17813.0,2011-10-06,2011-09-29,7.0
17813.0,2011-10-13,2011-10-06,7.0
17813.0,2011-11-01,2011-10-13,19.0
17813.0,2011-11-25,2011-11-01,24.0
17816.0,2011-03-15,2010-12-09,96.0
17816.0,2011-10-05,2011-03-15,204.0
17816.0,2011-11-03,2011-10-05,29.0
17817.0,2011-12-05,2011-03-07,273.0
17819.0,2010-12-12,2010-12-03,9.0
17819.0,2011-02-15,2010-12-12,65.0
17819.0,2011-04-13,2011-02-15,57.0
17819.0,2011-05-29,2011-04-13,46.0
17819.0,2011-06-10,2011-05-29,12.0
17819.0,2011-09-29,2011-06-10,111.0
17827.0,2011-04-11,2010-12-10,122.0
17827.0,2011-12-04,2011-04-11,237.0
17828.0,2011-06-22,2011-06-08,14.0
17828.0,2011-08-22,2011-06-22,61.0
17828.0,2011-11-17,2011-08-22,87.0
17830.0,2011-03-23,2011-02-24,27.0
17830.0,2011-12-08,2011-03-23,260.0
17835.0,2011-11-30,2011-11-16,14.0
17835.0,2011-12-07,2011-11-30,7.0
17837.0,2011-07-07,2011-06-29,8.0
17837.0,2011-07-14,2011-07-07,7.0
17837.0,2011-09-25,2011-07-14,73.0
17837.0,2011-10-05,2011-09-25,10.0
17837.0,2011-10-11,2011-10-05,6.0
17837.0,2011-10-14,2011-10-11,3.0
17837.0,2011-10-28,2011-10-14,14.0
17838.0,2010-12-09,2010-12-02,7.0
17838.0,2011-02-20,2010-12-09,73.0
17838.0,2011-09-11,2011-02-20,203.0
17838.0,2011-11-13,2011-09-11,63.0
17841.0,2010-12-03,2010-12-01,2.0
17841.0,2010-12-06,2010-12-03,3.0
17841.0,2010-12-09,2010-12-06,3.0
17841.0,2010-12-14,2010-12-09,5.0
17841.0,2010-12-19,2010-12-14,5.0
17841.0,2011-01-04,2010-12-19,16.0
17841.0,2011-01-09,2011-01-04,5.0
17841.0,2011-01-12,2011-01-09,3.0
17841.0,2011-01-16,2011-01-12,4.0
17841.0,2011-01-19,2011-01-16,3.0
17841.0,2011-01-23,2011-01-19,4.0
17841.0,2011-01-26,2011-01-23,3.0
17841.0,2011-01-30,2011-01-26,4.0
17841.0,2011-02-02,2011-01-30,3.0
17841.0,2011-02-08,2011-02-02,6.0
17841.0,2011-02-13,2011-02-08,5.0
17841.0,2011-02-17,2011-02-13,4.0
17841.0,2011-02-22,2011-02-17,5.0
17841.0,2011-02-28,2011-02-22,6.0
17841.0,2011-03-03,2011-02-28,3.0
17841.0,2011-03-07,2011-03-03,4.0
17841.0,2011-03-10,2011-03-07,3.0
17841.0,2011-03-14,2011-03-10,4.0
17841.0,2011-03-18,2011-03-14,4.0
17841.0,2011-03-21,2011-03-18,3.0
17841.0,2011-03-28,2011-03-21,7.0
17841.0,2011-03-31,2011-03-28,3.0
17841.0,2011-04-05,2011-03-31,5.0
17841.0,2011-04-11,2011-04-05,6.0
17841.0,2011-04-14,2011-04-11,3.0
17841.0,2011-04-18,2011-04-14,4.0
17841.0,2011-04-21,2011-04-18,3.0
17841.0,2011-04-27,2011-04-21,6.0
17841.0,2011-05-03,2011-04-27,6.0
17841.0,2011-05-06,2011-05-03,3.0
17841.0,2011-05-10,2011-05-06,4.0
17841.0,2011-05-13,2011-05-10,3.0
17841.0,2011-05-16,2011-05-13,3.0
17841.0,2011-05-19,2011-05-16,3.0
17841.0,2011-05-23,2011-05-19,4.0
17841.0,2011-05-24,2011-05-23,1.0
17841.0,2011-05-27,2011-05-24,3.0
17841.0,2011-05-31,2011-05-27,4.0
17841.0,2011-06-05,2011-05-31,5.0
17841.0,2011-06-08,2011-06-05,3.0
17841.0,2011-06-09,2011-06-08,1.0
17841.0,2011-06-13,2011-06-09,4.0
17841.0,2011-06-16,2011-06-13,3.0
17841.0,2011-06-21,2011-06-16,5.0
17841.0,2011-06-27,2011-06-21,6.0
17841.0,2011-06-30,2011-06-27,3.0
17841.0,2011-07-04,2011-06-30,4.0
17841.0,2011-07-06,2011-07-04,2.0
17841.0,2011-07-10,2011-07-06,4.0
17841.0,2011-07-12,2011-07-10,2.0
17841.0,2011-07-15,2011-07-12,3.0
17841.0,2011-07-18,2011-07-15,3.0
17841.0,2011-07-20,2011-07-18,2.0
17841.0,2011-07-25,2011-07-20,5.0
17841.0,2011-07-27,2011-07-25,2.0
17841.0,2011-07-29,2011-07-27,2.0
17841.0,2011-07-31,2011-07-29,2.0
17841.0,2011-08-03,2011-07-31,3.0
17841.0,2011-08-05,2011-08-03,2.0
17841.0,2011-08-09,2011-08-05,4.0
17841.0,2011-08-11,2011-08-09,2.0
17841.0,2011-08-14,2011-08-11,3.0
17841.0,2011-08-17,2011-08-14,3.0
17841.0,2011-08-19,2011-08-17,2.0
17841.0,2011-08-23,2011-08-19,4.0
17841.0,2011-08-25,2011-08-23,2.0
17841.0,2011-08-28,2011-08-25,3.0
17841.0,2011-09-01,2011-08-28,4.0
17841.0,2011-09-06,2011-09-01,5.0
17841.0,2011-09-09,2011-09-06,3.0
17841.0,2011-09-11,2011-09-09,2.0
17841.0,2011-09-14,2011-09-11,3.0
17841.0,2011-09-18,2011-09-14,4.0
17841.0,2011-09-20,2011-09-18,2.0
17841.0,2011-09-23,2011-09-20,3.0
17841.0,2011-09-26,2011-09-23,3.0
17841.0,2011-09-28,2011-09-26,2.0
17841.0,2011-10-02,2011-09-28,4.0
17841.0,2011-10-05,2011-10-02,3.0
17841.0,2011-10-07,2011-10-05,2.0
17841.0,2011-10-10,2011-10-07,3.0
17841.0,2011-10-12,2011-10-10,2.0
17841.0,2011-10-13,2011-10-12,1.0
17841.0,2011-10-17,2011-10-13,4.0
17841.0,2011-10-19,2011-10-17,2.0
17841.0,2011-10-23,2011-10-19,4.0
17841.0,2011-10-26,2011-10-23,3.0
17841.0,2011-10-28,2011-10-26,2.0
17841.0,2011-10-31,2011-10-28,3.0
17841.0,2011-11-02,2011-10-31,2.0
17841.0,2011-11-04,2011-11-02,2.0
17841.0,2011-11-08,2011-11-04,4.0
17841.0,2011-11-09,2011-11-08,1.0
17841.0,2011-11-11,2011-11-09,2.0
17841.0,2011-11-13,2011-11-11,2.0
17841.0,2011-11-16,2011-11-13,3.0
17841.0,2011-11-18,2011-11-16,2.0
17841.0,2011-11-20,2011-11-18,2.0
17841.0,2011-11-23,2011-11-20,3.0
17841.0,2011-11-24,2011-11-23,1.0
17841.0,2011-11-27,2011-11-24,3.0
17841.0,2011-11-29,2011-11-27,2.0
17841.0,2011-12-01,2011-11-29,2.0
17841.0,2011-12-02,2011-12-01,1.0
17841.0,2011-12-06,2011-12-02,4.0
17841.0,2011-12-08,2011-12-06,2.0
17848.0,2011-01-13,2010-12-16,28.0
17848.0,2011-02-02,2011-01-13,20.0
17848.0,2011-04-04,2011-02-02,61.0
17848.0,2011-06-23,2011-04-04,80.0
17848.0,2011-07-14,2011-06-23,21.0
17848.0,2011-07-21,2011-07-14,7.0
17848.0,2011-08-03,2011-07-21,13.0
17848.0,2011-09-19,2011-08-03,47.0
17849.0,2011-02-07,2011-01-10,28.0
17849.0,2011-03-21,2011-02-07,42.0
17849.0,2011-05-05,2011-03-21,45.0
17850.0,2010-12-02,2010-12-01,1.0
17854.0,2011-06-07,2011-04-26,42.0
17856.0,2011-03-20,2011-03-03,17.0
17856.0,2011-04-20,2011-03-20,31.0
17856.0,2011-12-08,2011-04-20,232.0
17857.0,2010-12-16,2010-12-09,7.0
17857.0,2011-02-16,2010-12-16,62.0
17857.0,2011-03-18,2011-02-16,30.0
17857.0,2011-04-05,2011-03-18,18.0
17857.0,2011-04-26,2011-04-05,21.0
17857.0,2011-04-27,2011-04-26,1.0
17857.0,2011-05-03,2011-04-27,6.0
17857.0,2011-05-17,2011-05-03,14.0
17857.0,2011-06-20,2011-05-17,34.0
17857.0,2011-08-11,2011-06-20,52.0
17857.0,2011-08-22,2011-08-11,11.0
17857.0,2011-09-02,2011-08-22,11.0
17857.0,2011-09-28,2011-09-02,26.0
17857.0,2011-10-25,2011-09-28,27.0
17857.0,2011-11-03,2011-10-25,9.0
17857.0,2011-11-07,2011-11-03,4.0
17857.0,2011-11-09,2011-11-07,2.0
17857.0,2011-11-22,2011-11-09,13.0
17857.0,2011-12-05,2011-11-22,13.0
17858.0,2010-12-15,2010-12-05,10.0
17858.0,2011-01-23,2010-12-15,39.0
17858.0,2011-02-08,2011-01-23,16.0
17858.0,2011-03-16,2011-02-08,36.0
17858.0,2011-03-23,2011-03-16,7.0
17858.0,2011-06-24,2011-03-23,93.0
17858.0,2011-08-12,2011-06-24,49.0
17858.0,2011-08-15,2011-08-12,3.0
17858.0,2011-09-18,2011-08-15,34.0
17858.0,2011-10-17,2011-09-18,29.0
17858.0,2011-12-04,2011-10-17,48.0
17861.0,2011-03-31,2011-01-24,66.0
17861.0,2011-07-06,2011-03-31,97.0
17861.0,2011-07-26,2011-07-06,20.0
17861.0,2011-11-10,2011-07-26,107.0
17861.0,2011-11-15,2011-11-10,5.0
17861.0,2011-12-06,2011-11-15,21.0
17863.0,2011-02-02,2010-12-05,59.0
17863.0,2011-03-30,2011-02-02,56.0
17863.0,2011-07-17,2011-03-30,109.0
17863.0,2011-09-20,2011-07-17,65.0
17863.0,2011-10-11,2011-09-20,21.0
17864.0,2011-09-11,2011-03-09,186.0
17864.0,2011-11-27,2011-09-11,77.0
17865.0,2010-12-17,2010-12-10,7.0
17865.0,2011-02-17,2010-12-17,62.0
17865.0,2011-02-24,2011-02-17,7.0
17865.0,2011-03-22,2011-02-24,26.0
17865.0,2011-04-14,2011-03-22,23.0
17865.0,2011-05-19,2011-04-14,35.0
17865.0,2011-06-16,2011-05-19,28.0
17865.0,2011-07-01,2011-06-16,15.0
17865.0,2011-08-17,2011-07-01,47.0
17865.0,2011-08-24,2011-08-17,7.0
17865.0,2011-09-12,2011-08-24,19.0
17865.0,2011-09-15,2011-09-12,3.0
17865.0,2011-09-21,2011-09-15,6.0
17865.0,2011-10-26,2011-09-21,35.0
17865.0,2011-11-09,2011-10-26,14.0
17867.0,2011-05-20,2011-02-24,85.0
17867.0,2011-07-19,2011-05-20,60.0
17867.0,2011-11-09,2011-07-19,113.0
17869.0,2011-04-07,2010-12-06,122.0
17869.0,2011-05-08,2011-04-07,31.0
17869.0,2011-08-24,2011-05-08,108.0
17870.0,2011-07-27,2010-12-08,231.0
17870.0,2011-08-08,2011-07-27,12.0
17870.0,2011-09-09,2011-08-08,32.0
17870.0,2011-09-29,2011-09-09,20.0
17870.0,2011-10-25,2011-09-29,26.0
17870.0,2011-11-08,2011-10-25,14.0
17870.0,2011-11-25,2011-11-08,17.0
17870.0,2011-12-07,2011-11-25,12.0
17873.0,2011-03-03,2010-12-01,92.0
17873.0,2011-04-13,2011-03-03,41.0
17873.0,2011-06-08,2011-04-13,56.0
17873.0,2011-09-20,2011-06-08,104.0
17874.0,2011-04-28,2011-03-29,30.0
17874.0,2011-06-07,2011-04-28,40.0
17883.0,2011-09-14,2011-04-07,160.0
17883.0,2011-11-25,2011-09-14,72.0
17883.0,2011-12-06,2011-11-25,11.0
17884.0,2010-12-06,2010-12-03,3.0
17884.0,2011-02-01,2010-12-06,57.0
17884.0,2011-12-06,2011-02-01,308.0
17886.0,2011-05-13,2011-04-04,39.0
17886.0,2011-11-08,2011-05-13,179.0
17888.0,2011-01-26,2010-12-17,40.0
17888.0,2011-05-11,2011-01-26,105.0
17888.0,2011-07-01,2011-05-11,51.0
17888.0,2011-09-21,2011-07-01,82.0
17888.0,2011-10-11,2011-09-21,20.0
17888.0,2011-11-01,2011-10-11,21.0
17888.0,2011-11-18,2011-11-01,17.0
17889.0,2011-05-11,2011-01-21,110.0
17890.0,2011-01-21,2010-12-13,39.0
17892.0,2011-10-13,2011-07-07,98.0
17892.0,2011-10-14,2011-10-13,1.0
17894.0,2010-12-14,2010-12-08,6.0
17894.0,2010-12-15,2010-12-14,1.0
17894.0,2010-12-22,2010-12-15,7.0
17894.0,2011-01-31,2010-12-22,40.0
17894.0,2011-02-27,2011-01-31,27.0
17894.0,2011-09-04,2011-02-27,189.0
