CustomerID,订单数,购买商品数,总消费金额,平均订单行金额,平均客单价,首次购买日期,最近购买日期,客户分层
16878.0,1,12,13.3,4.43,13.3,2011-09-16 17:39:00,2011-09-16 17:39:00,低价值客户
16880.0,7,753,1519.08,8.53,217.01,2011-06-03 16:45:00,2011-11-09 11:33:00,中价值客户
16881.0,1,600,432.0,432.0,432.0,2011-10-04 10:33:00,2011-10-04 10:33:00,低价值客户
16882.0,3,424,705.12,18.08,235.04,2011-01-26 17:43:00,2011-10-04 10:42:00,中价值客户
16883.0,2,104,276.73,7.28,138.37,2010-12-03 10:33:00,2011-06-05 12:51:00,低价值客户
16884.0,2,320,429.84,16.53,214.92,2011-11-02 10:16:00,2011-11-02 11:52:00,低价值客户
16885.0,3,184,471.51,4.67,157.17,2010-12-17 17:23:00,2011-11-24 13:40:00,低价值客户
16887.0,1,157,194.88,5.27,194.88,2011-11-04 14:07:00,2011-11-04 14:07:00,低价值客户
16889.0,3,925,1578.67,11.69,526.22,2011-01-07 10:47:00,2011-05-29 11:05:00,中价值客户
16891.0,5,283,809.7,3.99,161.94,2010-12-03 11:35:00,2011-12-08 11:15:00,中价值客户
16892.0,5,239,525.54,5.31,105.11,2011-06-09 11:35:00,2011-12-08 13:18:00,低价值客户
16893.0,1,62,145.93,3.24,145.93,2010-12-08 12:06:00,2010-12-08 12:06:00,低价值客户
16895.0,1,102,219.14,3.18,219.14,2011-10-06 12:15:00,2011-10-06 12:15:00,低价值客户
16897.0,2,73,289.78,7.83,144.89,2011-01-30 11:52:00,2011-02-13 15:02:00,低价值客户
16898.0,3,419,508.81,3.14,169.6,2010-12-06 12:23:00,2011-11-13 15:44:00,低价值客户
16899.0,6,522,1281.56,10.25,213.59,2010-12-14 13:11:00,2011-12-02 12:03:00,中价值客户
16900.0,3,833,887.11,11.23,295.7,2011-10-07 13:17:00,2011-11-23 10:32:00,中价值客户
16902.0,1,629,1706.88,38.79,1706.88,2011-08-15 14:17:00,2011-08-15 14:17:00,中价值客户
16903.0,1,262,373.24,6.22,373.24,2011-11-10 15:32:00,2011-11-10 15:32:00,低价值客户
16904.0,16,2034,3754.27,5.29,234.64,2010-12-07 13:29:00,2011-12-05 13:10:00,高价值客户
16905.0,7,1408,3102.43,14.92,443.2,2010-12-03 10:43:00,2011-12-04 14:01:00,中价值客户
16906.0,4,281,579.77,6.23,144.94,2011-04-05 12:30:00,2011-09-19 11:49:00,低价值客户
16907.0,5,298,981.65,6.5,196.33,2010-12-09 16:52:00,2011-11-10 18:04:00,中价值客户
16909.0,1,436,379.14,21.06,379.14,2011-09-28 16:45:00,2011-09-28 16:45:00,低价值客户
16910.0,8,886,1510.06,2.76,188.76,2011-09-09 14:14:00,2011-12-05 12:51:00,中价值客户
16912.0,11,1029,2575.38,25.5,234.13,2011-01-20 15:42:00,2011-11-11 12:18:00,中价值客户
16913.0,1,82,113.44,14.18,113.44,2011-02-22 12:56:00,2011-02-22 12:56:00,低价值客户
16914.0,1,121,208.46,5.49,208.46,2011-11-03 15:27:00,2011-11-03 15:27:00,低价值客户
16915.0,6,132,621.68,10.91,103.61,2011-03-01 09:52:00,2011-11-30 16:39:00,低价值客户
16916.0,2,440,576.26,4.03,288.13,2010-12-02 13:14:00,2011-11-16 12:08:00,低价值客户
16917.0,1,232,391.52,43.5,391.52,2011-03-08 11:55:00,2011-03-08 11:55:00,低价值客户
16918.0,6,721,1068.82,8.35,178.14,2011-01-26 17:37:00,2011-10-21 12:50:00,中价值客户
16919.0,11,1413,2596.45,7.94,236.04,2010-12-06 12:52:00,2011-07-06 13:35:00,中价值客户
16921.0,1,171,169.79,2.83,169.79,2011-10-09 16:22:00,2011-10-09 16:22:00,低价值客户
16923.0,19,3417,7247.61,10.79,381.45,2010-12-12 11:06:00,2011-11-27 13:00:00,高价值客户
16924.0,3,493,846.75,10.2,282.25,2011-09-16 12:54:00,2011-11-18 12:53:00,中价值客户
16926.0,1,35,230.25,16.45,230.25,2010-12-03 13:42:00,2010-12-03 13:42:00,低价值客户
16927.0,3,993,543.05,90.51,181.02,2010-12-13 11:57:00,2011-08-16 11:10:00,低价值客户
16928.0,17,2114,2847.6,13.62,167.51,2010-12-01 15:21:00,2011-09-20 15:10:00,中价值客户
16929.0,7,929,1295.39,16.82,185.06,2011-07-07 12:39:00,2011-12-06 08:37:00,中价值客户
16930.0,3,341,380.55,7.05,126.85,2011-10-02 14:25:00,2011-11-13 16:13:00,低价值客户
16931.0,21,3158,4604.22,5.13,219.25,2010-12-05 11:40:00,2011-12-04 13:15:00,高价值客户
16932.0,1,87,161.94,3.06,161.94,2011-10-17 14:12:00,2011-10-17 14:12:00,低价值客户
16933.0,2,288,563.23,12.8,281.62,2011-04-14 13:33:00,2011-12-08 12:54:00,低价值客户
16934.0,2,399,950.93,15.34,475.47,2011-10-16 12:25:00,2011-10-16 12:40:00,中价值客户
16936.0,1,173,262.68,4.61,262.68,2011-11-14 11:04:00,2011-11-14 11:04:00,低价值客户
16938.0,4,2540,2736.38,11.35,684.1,2011-02-04 09:34:00,2011-12-01 10:20:00,中价值客户
16940.0,3,2169,3049.88,10.0,1016.63,2011-02-23 12:27:00,2011-10-18 13:15:00,中价值客户
16942.0,9,811,1920.59,6.83,213.4,2011-04-26 11:59:00,2011-11-27 12:40:00,中价值客户
16943.0,3,145,816.73,24.75,272.24,2011-01-25 14:00:00,2011-05-12 11:57:00,中价值客户
16945.0,19,2725,4345.5,17.45,228.71,2010-12-16 17:49:00,2011-11-18 11:39:00,高价值客户
16947.0,1,312,406.48,19.36,406.48,2011-04-18 09:38:00,2011-04-18 09:38:00,低价值客户
16948.0,3,1614,435.02,22.9,145.01,2011-01-18 10:58:00,2011-07-24 12:46:00,低价值客户
16949.0,6,791,1286.27,21.44,214.38,2011-01-27 12:11:00,2011-12-06 11:07:00,中价值客户
16950.0,3,644,1178.56,28.06,392.85,2010-12-07 15:20:00,2011-10-14 09:06:00,中价值客户
16951.0,3,1318,1277.75,14.86,425.92,2011-02-08 14:58:00,2011-07-28 12:05:00,中价值客户
16952.0,2,92,167.61,10.48,83.8,2011-08-22 12:58:00,2011-08-22 13:03:00,低价值客户
16953.0,1,10,20.8,20.8,20.8,2011-11-09 15:54:00,2011-11-09 15:54:00,低价值客户
16954.0,9,1054,2085.08,38.61,231.68,2010-12-15 10:41:00,2011-12-09 09:46:00,中价值客户
16955.0,4,266,518.67,20.75,129.67,2010-12-01 13:31:00,2011-06-08 10:36:00,低价值客户
16956.0,1,114,308.74,19.3,308.74,2011-11-22 08:56:00,2011-11-22 08:56:00,低价值客户
16957.0,2,172,416.64,26.04,208.32,2011-03-03 09:25:00,2011-04-14 13:56:00,低价值客户
16959.0,1,49,117.35,16.76,117.35,2011-09-13 15:03:00,2011-09-13 15:03:00,低价值客户
16960.0,3,304,507.05,5.02,169.02,2011-04-01 11:54:00,2011-11-01 11:35:00,低价值客户
16961.0,1,125,234.17,16.73,234.17,2011-08-15 13:46:00,2011-08-15 13:46:00,低价值客户
16963.0,1,35,110.55,15.79,110.55,2011-06-05 13:48:00,2011-06-05 13:48:00,低价值客户
16965.0,1,291,201.19,7.74,201.19,2011-04-27 12:08:00,2011-04-27 12:08:00,低价值客户
16966.0,7,1981,2154.97,76.96,307.85,2011-04-13 14:17:00,2011-12-01 13:40:00,中价值客户
16967.0,1,333,319.02,15.19,319.02,2011-06-03 14:24:00,2011-06-03 14:24:00,低价值客户
16968.0,2,326,439.43,14.18,219.72,2011-08-24 10:51:00,2011-12-05 15:02:00,低价值客户
16969.0,3,816,650.41,15.49,216.8,2011-06-01 12:10:00,2011-10-31 13:12:00,低价值客户
16971.0,1,72,357.21,8.71,357.21,2011-11-01 15:06:00,2011-11-01 15:06:00,低价值客户
16976.0,1,88,251.52,125.76,251.52,2011-03-17 16:33:00,2011-03-17 16:33:00,低价值客户
16978.0,1,166,344.33,8.83,344.33,2011-09-23 12:50:00,2011-09-23 12:50:00,低价值客户
16979.0,6,865,1852.0,20.81,308.67,2011-02-15 09:20:00,2011-12-06 12:21:00,中价值客户
16980.0,2,788,1078.96,12.4,539.48,2011-02-21 12:58:00,2011-03-29 16:36:00,中价值客户
16982.0,1,182,384.06,17.46,384.06,2011-10-10 12:28:00,2011-10-10 12:28:00,低价值客户
16983.0,7,1379,1931.25,13.05,275.89,2010-12-05 12:34:00,2011-11-27 12:10:00,中价值客户
16984.0,2,2423,4481.35,11.01,2240.68,2011-08-01 17:37:00,2011-09-12 13:43:00,高价值客户
16985.0,10,1832,5464.12,45.53,546.41,2010-12-16 10:38:00,2011-11-22 13:33:00,高价值客户
16986.0,2,1040,1873.2,624.4,936.6,2011-11-09 15:52:00,2011-11-10 11:55:00,中价值客户
16987.0,7,402,1625.05,12.6,232.15,2011-05-18 15:55:00,2011-12-06 17:26:00,中价值客户
16988.0,1,43,126.12,18.02,126.12,2011-12-04 16:02:00,2011-12-04 16:02:00,低价值客户
16989.0,6,1233,1133.25,94.44,188.88,2011-07-12 09:11:00,2011-12-02 16:39:00,中价值客户
16990.0,1,100,179.0,179.0,179.0,2011-05-05 08:30:00,2011-05-05 08:30:00,低价值客户
16992.0,5,860,1614.31,17.36,322.86,2011-02-28 10:37:00,2011-11-29 11:50:00,中价值客户
16996.0,6,544,1456.96,39.38,242.83,2010-12-21 13:22:00,2011-11-09 16:43:00,中价值客户
16997.0,3,360,702.0,58.5,234.0,2011-01-18 11:51:00,2011-02-24 17:28:00,中价值客户
16998.0,4,76,295.0,73.75,73.75,2011-02-08 15:42:00,2011-07-13 09:44:00,低价值客户
16999.0,2,294,484.82,21.08,242.41,2011-09-26 15:43:00,2011-11-16 13:53:00,低价值客户
17001.0,11,2164,3989.57,23.61,362.69,2010-12-16 09:35:00,2011-12-09 09:38:00,高价值客户
17002.0,3,679,1493.73,30.48,497.91,2011-02-22 11:46:00,2011-09-15 12:40:00,中价值客户
17004.0,2,819,1412.94,32.11,706.47,2011-09-08 12:16:00,2011-10-24 14:25:00,中价值客户
17006.0,4,272,781.78,17.77,195.44,2011-09-25 12:15:00,2011-12-05 12:09:00,中价值客户
17007.0,6,597,889.93,17.11,148.32,2010-12-17 13:57:00,2011-10-20 10:47:00,中价值客户
17010.0,1,118,195.36,17.76,195.36,2011-11-21 14:49:00,2011-11-21 14:49:00,低价值客户
17011.0,1,186,270.9,18.06,270.9,2011-11-09 13:30:00,2011-11-09 13:30:00,低价值客户
17014.0,3,245,586.33,7.92,195.44,2011-10-04 11:36:00,2011-12-01 14:09:00,低价值客户
17015.0,3,1981,1842.56,8.49,614.19,2011-06-07 13:19:00,2011-11-11 10:45:00,中价值客户
17017.0,20,6673,8694.26,34.5,434.71,2010-12-02 10:17:00,2011-12-07 09:32:00,高价值客户
17018.0,2,176,920.1,57.51,460.05,2011-01-18 08:46:00,2011-10-30 11:42:00,中价值客户
17019.0,4,827,1272.61,5.44,318.15,2010-12-06 12:55:00,2011-11-28 13:06:00,中价值客户
17022.0,1,108,71.0,10.14,71.0,2011-11-08 17:09:00,2011-11-08 17:09:00,低价值客户
17024.0,3,69,95.85,31.95,31.95,2011-07-05 09:31:00,2011-10-25 13:47:00,低价值客户
17025.0,3,235,357.77,39.75,119.26,2010-12-01 15:45:00,2011-10-10 09:06:00,低价值客户
17026.0,2,97,154.83,38.71,77.41,2010-12-05 12:47:00,2011-06-07 14:28:00,低价值客户
17027.0,6,421,890.29,5.82,148.38,2011-01-26 14:19:00,2011-09-22 12:24:00,中价值客户
17029.0,2,400,716.0,358.0,358.0,2011-04-17 10:57:00,2011-08-21 11:06:00,中价值客户
17030.0,1,146,146.87,13.35,146.87,2011-10-07 08:49:00,2011-10-07 08:49:00,低价值客户
17031.0,2,235,380.35,17.29,190.18,2011-07-08 09:38:00,2011-11-28 10:23:00,低价值客户
17033.0,3,750,1030.14,36.79,343.38,2010-12-15 13:21:00,2011-09-14 14:34:00,中价值客户
17034.0,3,410,745.52,24.85,248.51,2011-02-25 10:10:00,2011-11-23 15:14:00,中价值客户
17035.0,2,229,433.53,15.48,216.77,2011-02-01 12:27:00,2011-04-08 11:23:00,低价值客户
17037.0,1,656,1267.32,16.9,1267.32,2011-09-13 12:49:00,2011-09-13 12:49:00,中价值客户
17038.0,1,28,112.4,5.11,112.4,2011-11-09 13:50:00,2011-11-09 13:50:00,低价值客户
17040.0,1,181,449.73,29.98,449.73,2011-07-25 10:19:00,2011-07-25 10:19:00,低价值客户
17041.0,3,951,1081.57,15.45,360.52,2010-12-14 11:43:00,2011-11-13 11:21:00,中价值客户
17042.0,5,994,1044.38,10.66,208.88,2011-04-06 14:53:00,2011-12-07 12:26:00,中价值客户
17043.0,4,998,1735.18,17.01,433.8,2011-03-18 14:53:00,2011-11-07 15:33:00,中价值客户
17044.0,1,504,948.48,158.08,948.48,2011-11-14 14:28:00,2011-11-14 14:28:00,中价值客户
17045.0,3,106,339.44,15.43,113.15,2011-04-06 12:08:00,2011-08-18 17:09:00,低价值客户
17046.0,1,510,642.02,29.18,642.02,2011-07-05 14:24:00,2011-07-05 14:24:00,低价值客户
17047.0,3,533,1100.9,16.94,366.97,2011-05-18 16:50:00,2011-09-15 13:27:00,中价值客户
17048.0,3,485,925.35,21.52,308.45,2011-01-12 16:51:00,2011-08-14 11:49:00,中价值客户
17049.0,9,2676,5659.98,17.8,628.89,2011-03-09 08:33:00,2011-12-07 10:48:00,高价值客户
17050.0,6,1614,3228.84,10.22,538.14,2011-02-13 12:41:00,2011-09-04 13:48:00,中价值客户
17051.0,1,184,247.14,5.75,247.14,2011-05-29 14:13:00,2011-05-29 14:13:00,低价值客户
17052.0,1,261,413.75,4.5,413.75,2011-11-11 14:50:00,2011-11-11 14:50:00,低价值客户
17053.0,1,122,498.48,38.34,498.48,2011-08-01 10:23:00,2011-08-01 10:23:00,低价值客户
17054.0,5,804,1356.33,16.34,271.27,2011-04-08 13:14:00,2011-11-11 12:56:00,中价值客户
17058.0,3,592,1179.89,19.03,393.3,2011-04-14 09:18:00,2011-09-19 10:13:00,中价值客户
17059.0,5,1855,3095.04,6.0,619.01,2010-12-05 12:35:00,2011-11-10 12:27:00,中价值客户
17060.0,1,216,234.24,46.85,234.24,2011-03-18 13:27:00,2011-03-18 13:27:00,低价值客户
17061.0,11,1526,5232.23,52.85,475.66,2011-04-21 13:29:00,2011-09-27 11:24:00,高价值客户
17062.0,4,430,538.37,7.69,134.59,2010-12-05 11:59:00,2011-01-30 11:01:00,低价值客户
17063.0,7,770,1461.14,18.73,208.73,2011-02-23 13:44:00,2011-11-18 16:19:00,中价值客户
17064.0,3,318,859.35,13.86,286.45,2011-01-16 16:10:00,2011-10-12 10:18:00,中价值客户
17068.0,21,2164,4552.14,15.38,216.77,2010-12-06 13:58:00,2011-11-27 13:14:00,高价值客户
17069.0,9,1506,2709.7,18.95,301.08,2010-12-01 16:49:00,2011-11-11 17:13:00,中价值客户
17070.0,1,133,312.14,4.88,312.14,2011-08-17 17:01:00,2011-08-17 17:01:00,低价值客户
17071.0,9,1197,2429.03,17.35,269.89,2011-02-03 08:18:00,2011-11-11 16:31:00,中价值客户
17073.0,4,759,1446.09,8.31,361.52,2011-08-22 14:37:00,2011-11-22 11:47:00,中价值客户
17075.0,4,292,834.12,10.83,208.53,2011-01-26 13:20:00,2011-11-22 11:58:00,中价值客户
17076.0,3,295,841.08,33.64,280.36,2010-12-10 10:08:00,2011-11-03 17:53:00,中价值客户
17078.0,2,788,378.2,13.51,189.1,2011-11-03 18:49:00,2011-11-03 19:17:00,低价值客户
17079.0,1,24,118.8,59.4,118.8,2011-09-22 15:34:00,2011-09-22 15:34:00,低价值客户
17080.0,2,166,287.62,35.95,143.81,2011-03-15 12:05:00,2011-11-17 12:59:00,低价值客户
17081.0,2,78,290.16,4.53,145.08,2011-10-24 13:08:00,2011-11-14 12:56:00,低价值客户
17082.0,2,1049,2003.85,24.74,1001.92,2011-01-25 14:36:00,2011-11-06 15:17:00,中价值客户
17083.0,3,772,1405.78,27.03,468.59,2011-02-09 11:38:00,2011-08-22 15:43:00,中价值客户
17084.0,2,1816,2949.75,18.21,1474.88,2011-11-04 14:49:00,2011-11-04 14:54:00,中价值客户
17085.0,5,786,1566.65,8.38,313.33,2010-12-12 12:24:00,2011-08-08 14:15:00,中价值客户
17086.0,6,1859,2050.08,21.36,341.68,2011-10-07 11:22:00,2011-12-02 13:54:00,中价值客户
17088.0,4,868,1991.01,17.31,497.75,2011-03-31 09:48:00,2011-11-11 14:23:00,中价值客户
17090.0,7,921,2043.95,32.44,291.99,2010-12-20 13:52:00,2011-12-05 13:44:00,中价值客户
17091.0,9,1746,3827.76,19.63,425.31,2010-12-07 09:55:00,2011-12-07 10:43:00,高价值客户
17092.0,4,1131,1777.78,14.22,444.44,2011-03-07 14:51:00,2011-10-20 19:51:00,中价值客户
17094.0,1,152,302.0,21.57,302.0,2011-01-21 13:09:00,2011-01-21 13:09:00,低价值客户
17095.0,3,618,1324.16,17.89,441.39,2011-01-09 11:05:00,2011-11-17 12:21:00,中价值客户
17096.0,4,339,1022.13,21.29,255.53,2011-03-23 12:05:00,2011-11-24 15:01:00,中价值客户
17097.0,8,459,954.42,4.52,119.3,2010-12-09 14:55:00,2011-12-07 17:05:00,中价值客户
17100.0,2,800,971.74,14.95,485.87,2011-11-21 16:36:00,2011-11-21 16:36:00,中价值客户
17101.0,4,815,1621.73,38.61,405.43,2011-06-14 14:49:00,2011-11-29 13:57:00,中价值客户
17102.0,1,2,25.5,25.5,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,低价值客户
17105.0,2,693,665.78,7.4,332.89,2011-02-06 14:46:00,2011-07-03 15:53:00,低价值客户
17107.0,6,4837,10815.43,25.87,1802.57,2011-03-06 15:17:00,2011-11-06 14:14:00,高价值客户
17109.0,6,589,885.04,7.56,147.51,2011-04-21 15:46:00,2011-11-10 16:59:00,中价值客户
17110.0,1,50,163.3,13.61,163.3,2011-06-27 12:58:00,2011-06-27 12:58:00,低价值客户
17111.0,1,302,248.61,8.29,248.61,2011-10-23 15:59:00,2011-10-23 15:59:00,低价值客户
17114.0,8,219,808.62,6.37,101.08,2011-01-09 11:39:00,2011-12-04 12:17:00,中价值客户
17115.0,3,372,837.5,21.47,279.17,2011-04-20 14:46:00,2011-12-01 14:30:00,中价值客户
17117.0,1,68,116.2,12.91,116.2,2011-02-24 13:54:00,2011-02-24 13:54:00,低价值客户
17118.0,1,154,157.02,15.7,157.02,2011-01-26 12:19:00,2011-01-26 12:19:00,低价值客户
17119.0,2,334,606.91,17.34,303.45,2011-10-11 11:03:00,2011-12-06 14:40:00,低价值客户
17120.0,1,120,307.46,17.08,307.46,2011-04-20 15:21:00,2011-04-20 15:21:00,低价值客户
17122.0,1,80,138.32,19.76,138.32,2011-08-12 14:33:00,2011-08-12 14:33:00,低价值客户
17123.0,1,246,345.3,38.37,345.3,2011-07-01 10:47:00,2011-07-01 10:47:00,低价值客户
17124.0,1,130,298.89,9.34,298.89,2011-06-07 14:02:00,2011-06-07 14:02:00,低价值客户
17125.0,1,291,259.35,6.48,259.35,2011-10-20 14:41:00,2011-10-20 14:41:00,低价值客户
17126.0,5,792,1004.75,3.86,200.95,2010-12-12 11:26:00,2011-07-10 13:52:00,中价值客户
17128.0,1,76,157.09,11.22,157.09,2011-01-09 12:02:00,2011-01-09 12:02:00,低价值客户
17131.0,5,983,2463.17,18.38,492.63,2011-09-25 12:42:00,2011-12-04 12:52:00,中价值客户
17133.0,7,2730,4892.24,181.19,698.89,2011-03-18 13:47:00,2011-11-24 12:27:00,高价值客户
17134.0,2,102,425.0,17.71,212.5,2011-03-20 11:56:00,2011-08-25 09:53:00,低价值客户
17135.0,7,1224,1139.73,21.92,162.82,2010-12-03 09:31:00,2011-11-23 16:48:00,中价值客户
17138.0,1,126,380.5,15.85,380.5,2011-03-09 11:54:00,2011-03-09 11:54:00,低价值客户
17139.0,12,5182,10668.47,22.32,889.04,2011-02-24 09:32:00,2011-11-24 10:12:00,高价值客户
17140.0,1,302,465.32,23.27,465.32,2011-04-06 13:33:00,2011-04-06 13:33:00,低价值客户
17142.0,1,81,579.0,38.6,579.0,2011-04-14 18:22:00,2011-04-14 18:22:00,低价值客户
17144.0,2,483,984.57,20.51,492.29,2011-09-16 12:50:00,2011-12-08 17:57:00,中价值客户
17146.0,3,212,749.78,21.42,249.93,2010-12-16 12:20:00,2011-08-26 12:44:00,中价值客户
17147.0,4,882,1714.59,21.17,428.65,2011-02-01 09:36:00,2011-11-17 12:32:00,中价值客户
17148.0,1,82,124.88,13.88,124.88,2011-10-19 09:59:00,2011-10-19 09:59:00,低价值客户
17152.0,3,517,1689.5,120.68,563.17,2011-03-21 16:20:00,2011-05-29 12:19:00,中价值客户
17153.0,1,104,213.78,15.27,213.78,2011-11-15 13:42:00,2011-11-15 13:42:00,低价值客户
17154.0,1,490,329.34,14.32,329.34,2011-09-25 13:42:00,2011-09-25 13:42:00,低价值客户
17155.0,2,242,251.7,12.58,125.85,2011-06-15 10:22:00,2011-11-22 12:38:00,低价值客户
17157.0,2,172,319.0,24.54,159.5,2011-06-16 15:08:00,2011-12-02 09:10:00,低价值客户
17158.0,3,778,1266.97,18.91,422.32,2010-12-14 13:03:00,2011-11-07 15:15:00,中价值客户
17159.0,3,1111,1538.88,15.24,512.96,2011-06-21 09:49:00,2011-11-18 10:52:00,中价值客户
17160.0,6,2856,3518.03,15.36,586.34,2011-04-12 12:00:00,2011-11-08 14:05:00,中价值客户
17162.0,10,1001,1715.46,16.49,171.55,2011-02-07 12:27:00,2011-11-11 11:34:00,中价值客户
17163.0,2,66,293.1,58.62,146.55,2011-09-22 15:54:00,2011-11-18 08:57:00,低价值客户
17164.0,7,1501,2467.35,17.13,352.48,2011-03-11 14:26:00,2011-11-07 09:14:00,中价值客户
17165.0,1,100,158.68,15.87,158.68,2011-02-28 16:39:00,2011-02-28 16:39:00,低价值客户
17166.0,2,78,206.34,17.2,103.17,2011-05-20 08:18:00,2011-11-01 09:46:00,低价值客户
17169.0,2,526,835.78,15.48,417.89,2011-06-09 13:16:00,2011-10-13 10:25:00,中价值客户
17171.0,1,185,224.91,14.06,224.91,2011-02-23 16:37:00,2011-02-23 16:37:00,低价值客户
17172.0,1,480,317.76,21.18,317.76,2011-09-22 09:36:00,2011-09-22 09:36:00,低价值客户
17173.0,8,1122,3766.6,43.8,470.82,2011-07-31 15:26:00,2011-12-04 14:40:00,高价值客户
17174.0,1,41,59.9,14.97,59.9,2011-05-06 11:47:00,2011-05-06 11:47:00,低价值客户
17175.0,4,866,1443.69,22.92,360.92,2011-02-16 14:56:00,2011-10-26 15:31:00,中价值客户
17176.0,1,170,306.13,20.41,306.13,2011-05-22 12:41:00,2011-05-22 12:41:00,低价值客户
17179.0,3,290,711.79,8.9,237.26,2010-12-13 14:24:00,2011-06-14 16:48:00,中价值客户
17180.0,4,683,796.03,6.22,199.01,2011-01-27 18:05:00,2011-10-14 15:46:00,中价值客户
17181.0,2,241,239.92,10.43,119.96,2010-12-01 12:38:00,2011-10-13 14:48:00,低价值客户
17183.0,6,1296,3347.31,45.85,557.88,2011-08-26 15:25:00,2011-12-02 10:07:00,中价值客户
17186.0,2,200,144.0,72.0,72.0,2011-10-10 12:52:00,2011-10-24 10:20:00,低价值客户
17187.0,1,144,203.95,20.39,203.95,2011-04-27 12:39:00,2011-04-27 12:39:00,低价值客户
17188.0,7,1328,2474.23,29.46,353.46,2010-12-12 12:56:00,2011-11-28 13:53:00,中价值客户
17189.0,2,227,384.4,6.3,192.2,2010-12-15 17:28:00,2011-08-25 19:39:00,低价值客户
17190.0,2,161,444.74,23.41,222.37,2011-05-16 15:29:00,2011-10-12 11:33:00,低价值客户
17191.0,7,1167,2095.13,8.84,299.3,2010-12-06 14:36:00,2011-11-11 16:58:00,中价值客户
17193.0,7,1254,1699.3,53.1,242.76,2011-06-16 10:04:00,2011-11-04 12:47:00,中价值客户
17194.0,2,119,262.62,9.06,131.31,2010-12-14 12:06:00,2011-03-11 12:05:00,低价值客户
17197.0,1,191,1013.01,34.93,1013.01,2011-11-10 10:32:00,2011-11-10 10:32:00,中价值客户
17198.0,3,357,692.22,7.21,230.74,2010-12-03 14:54:00,2011-11-16 10:39:00,中价值客户
17201.0,1,268,342.63,8.57,342.63,2011-10-17 11:55:00,2011-10-17 11:55:00,低价值客户
17203.0,6,2850,3563.85,23.45,593.98,2011-10-10 14:37:00,2011-11-04 12:27:00,中价值客户
17204.0,4,646,1564.56,27.45,391.14,2011-03-21 12:42:00,2011-06-17 14:46:00,中价值客户
17205.0,1,884,384.08,29.54,384.08,2011-10-17 12:46:00,2011-10-17 12:46:00,低价值客户
17206.0,1,76,204.24,29.18,204.24,2011-10-17 13:25:00,2011-10-17 13:25:00,低价值客户
17211.0,8,1323,2317.22,10.98,289.65,2010-12-05 12:44:00,2011-11-13 12:03:00,中价值客户
17212.0,1,147,226.85,56.71,226.85,2011-03-31 19:42:00,2011-03-31 19:42:00,低价值客户
17213.0,7,1176,2781.23,17.71,397.32,2010-12-08 13:03:00,2011-10-30 14:53:00,中价值客户
17214.0,6,276,1069.12,10.38,178.19,2010-12-15 15:14:00,2011-10-10 13:17:00,中价值客户
17217.0,1,24,113.5,12.61,113.5,2011-04-19 17:19:00,2011-04-19 17:19:00,低价值客户
17218.0,10,958,1960.72,7.16,196.07,2010-12-06 15:25:00,2011-12-05 13:52:00,中价值客户
17219.0,1,89,114.23,4.57,114.23,2011-11-08 11:25:00,2011-11-08 11:25:00,低价值客户
17220.0,14,1905,3198.25,6.78,228.45,2010-12-10 14:54:00,2011-11-15 13:47:00,中价值客户
17221.0,2,288,335.13,5.32,167.56,2011-11-03 17:39:00,2011-12-02 13:35:00,低价值客户
17222.0,1,128,354.15,12.65,354.15,2011-10-05 13:58:00,2011-10-05 13:58:00,低价值客户
17223.0,2,112,426.79,8.71,213.4,2010-12-06 14:08:00,2011-02-02 15:57:00,低价值客户
17226.0,1,406,393.49,18.74,393.49,2011-02-04 11:52:00,2011-02-04 11:52:00,低价值客户
17227.0,6,741,939.32,19.99,156.55,2010-12-06 11:16:00,2011-11-21 10:51:00,中价值客户
17228.0,8,1532,1906.09,9.16,238.26,2010-12-02 16:00:00,2011-11-24 10:24:00,中价值客户
17229.0,2,185,318.76,6.78,159.38,2011-07-20 12:38:00,2011-09-04 13:56:00,低价值客户
17230.0,8,1651,3638.41,52.73,454.8,2010-12-15 11:22:00,2011-03-20 16:12:00,中价值客户
17231.0,10,1742,3174.32,5.87,317.43,2010-12-13 14:16:00,2011-11-27 15:18:00,中价值客户
17232.0,2,203,421.52,11.71,210.76,2011-11-25 12:24:00,2011-12-07 12:21:00,低价值客户
17233.0,1,131,190.88,7.64,190.88,2011-11-04 14:06:00,2011-11-04 14:06:00,低价值客户
17234.0,1,55,149.89,10.71,149.89,2011-06-10 11:20:00,2011-06-10 11:20:00,低价值客户
17235.0,2,224,550.06,18.97,275.03,2010-12-02 13:38:00,2011-11-14 15:51:00,低价值客户
17236.0,6,474,916.13,8.73,152.69,2010-12-12 11:49:00,2011-11-27 12:00:00,中价值客户
17237.0,2,105,314.69,16.56,157.34,2011-11-17 12:55:00,2011-11-28 15:02:00,低价值客户
17238.0,17,1822,3744.65,6.62,220.27,2010-12-03 15:05:00,2011-12-07 11:35:00,高价值客户
17239.0,1,150,382.5,25.5,382.5,2011-01-31 09:41:00,2011-01-31 09:41:00,低价值客户
17242.0,2,611,1135.04,28.38,567.52,2011-06-12 13:04:00,2011-08-23 14:55:00,中价值客户
17243.0,26,3370,8676.85,21.69,333.73,2010-12-05 10:03:00,2011-12-08 13:26:00,高价值客户
17244.0,1,616,954.9,30.8,954.9,2011-10-17 15:19:00,2011-10-17 15:19:00,中价值客户
