CustomerID,本次购买日期,距今天数
16426.0,2011-12-07,2
16427.0,2011-03-21,263
16429.0,2011-08-25,106
16430.0,2011-10-13,57
16431.0,2011-05-10,213
16432.0,2011-10-06,64
16433.0,2011-11-11,28
16434.0,2011-11-10,29
16438.0,2011-12-04,5
16440.0,2011-12-02,7
16441.0,2011-10-03,67
16442.0,2011-12-08,1
16444.0,2011-10-24,46
16445.0,2011-11-06,33
16446.0,2011-05-18,205
16447.0,2011-07-27,135
16448.0,2011-05-25,198
16449.0,2011-05-26,197
16450.0,2011-07-13,149
16451.0,2011-09-13,87
16454.0,2011-10-26,44
16455.0,2011-10-07,63
16456.0,2011-09-01,99
16457.0,2011-05-05,218
16458.0,2011-12-07,2
16460.0,2011-11-11,28
16461.0,2011-06-15,177
16462.0,2011-09-27,73
16463.0,2011-11-18,21
16464.0,2011-11-20,19
16466.0,2011-11-06,33
16468.0,2011-09-26,74
16469.0,2011-11-16,23
16470.0,2011-10-19,51
16471.0,2011-03-10,274
16473.0,2011-06-28,164
16474.0,2011-12-02,7
16475.0,2011-09-12,88
16477.0,2011-10-07,63
16478.0,2011-11-14,25
16479.0,2011-11-29,10
16480.0,2011-09-25,75
16482.0,2011-11-24,15
16483.0,2011-05-31,192
16484.0,2011-06-19,173
16485.0,2011-09-23,77
16488.0,2011-11-06,33
16491.0,2011-10-24,46
16493.0,2011-09-21,79
16494.0,2011-02-16,296
16495.0,2011-12-06,3
16496.0,2011-12-01,8
16497.0,2011-10-21,49
16498.0,2011-07-01,161
16499.0,2010-12-14,360
16500.0,2011-12-05,4
16503.0,2011-08-25,106
16504.0,2011-11-14,25
16505.0,2011-11-08,31
16506.0,2011-11-20,19
16509.0,2011-02-16,296
16510.0,2010-12-02,372
16511.0,2011-11-18,21
16513.0,2011-12-05,4
16515.0,2011-10-18,52
16516.0,2011-11-09,30
16517.0,2011-03-07,277
16518.0,2011-10-09,61
16519.0,2011-11-14,25
16520.0,2011-06-06,186
16523.0,2011-12-08,1
16525.0,2011-12-07,2
16526.0,2011-06-21,171
16527.0,2011-09-19,81
16528.0,2011-12-06,3
16529.0,2011-06-02,190
16531.0,2011-11-17,22
16532.0,2011-11-22,17
16533.0,2011-11-20,19
16535.0,2011-12-04,5
16536.0,2011-08-21,110
16539.0,2011-12-07,2
16542.0,2011-10-17,53
16545.0,2011-06-28,164
16546.0,2011-02-22,290
16549.0,2011-11-29,10
16550.0,2011-08-23,108
16551.0,2011-09-05,95
16552.0,2011-04-11,242
16553.0,2011-06-29,163
16554.0,2011-10-28,42
16555.0,2011-11-04,35
16556.0,2011-10-04,66
16557.0,2011-11-15,24
16558.0,2011-12-09,0
16560.0,2011-11-13,26
16561.0,2011-12-04,5
16563.0,2011-10-17,53
16565.0,2010-12-10,364
16566.0,2011-11-24,15
16567.0,2011-05-29,194
16569.0,2011-12-06,3
16570.0,2011-11-24,15
16571.0,2011-11-13,26
16572.0,2011-08-04,127
16573.0,2011-09-16,84
16574.0,2011-09-29,71
16581.0,2011-06-10,182
16582.0,2011-08-18,113
16583.0,2010-12-01,373
16584.0,2011-09-20,80
16586.0,2011-04-05,248
16587.0,2011-04-21,232
16589.0,2011-09-29,71
16591.0,2011-10-02,68
16592.0,2011-12-05,4
16593.0,2011-10-20,50
16594.0,2011-09-25,75
16595.0,2011-10-09,61
16596.0,2011-11-24,15
16597.0,2011-12-05,4
16598.0,2011-02-27,285
16600.0,2011-12-05,4
16601.0,2011-10-30,40
16602.0,2011-11-03,36
16603.0,2011-09-26,74
16607.0,2011-11-22,17
16609.0,2011-11-24,15
16610.0,2011-05-04,219
16611.0,2011-06-06,186
16612.0,2011-11-07,32
16613.0,2011-09-30,70
16614.0,2011-06-10,182
16616.0,2011-11-24,15
16617.0,2011-04-18,235
16618.0,2011-11-08,31
16619.0,2011-03-21,263
16620.0,2011-12-06,3
16621.0,2011-10-19,51
16623.0,2011-04-08,245
16624.0,2011-09-20,80
16625.0,2011-03-10,274
16626.0,2011-12-09,0
16627.0,2011-09-21,79
16628.0,2011-11-10,29
16629.0,2011-09-27,73
16633.0,2011-11-22,17
16634.0,2011-05-01,222
16637.0,2011-11-07,32
16638.0,2011-11-17,22
16639.0,2011-11-08,31
16641.0,2011-08-26,105
16642.0,2011-12-05,4
16643.0,2011-04-08,245
16644.0,2011-06-15,177
16647.0,2011-06-23,169
16648.0,2011-10-28,42
16650.0,2011-09-29,71
16652.0,2011-10-12,58
16653.0,2011-11-23,16
16654.0,2011-07-21,141
16655.0,2011-11-22,17
16656.0,2011-11-17,22
16657.0,2011-11-30,9
16658.0,2010-12-06,368
16659.0,2011-06-03,189
16660.0,2011-11-23,16
16665.0,2010-12-12,362
16666.0,2011-11-20,19
16667.0,2011-10-02,68
16668.0,2011-11-24,15
16669.0,2011-11-16,23
16670.0,2011-11-23,16
16671.0,2011-11-11,28
16672.0,2011-12-07,2
16674.0,2011-10-16,54
16676.0,2011-11-06,33
16678.0,2011-12-07,2
16679.0,2010-12-08,366
16680.0,2011-10-27,43
16681.0,2011-09-28,72
16682.0,2011-12-05,4
16684.0,2011-12-05,4
16685.0,2011-10-09,61
16686.0,2011-10-23,47
16688.0,2011-12-08,1
16689.0,2011-09-25,75
16690.0,2011-09-28,72
16692.0,2011-03-28,256
16693.0,2011-10-02,68
16696.0,2011-07-27,135
16697.0,2011-04-12,241
16698.0,2011-04-27,226
16700.0,2011-12-01,8
16701.0,2011-12-01,8
16705.0,2011-12-09,0
16706.0,2011-11-02,37
16708.0,2011-10-25,45
16709.0,2011-09-16,84
16710.0,2011-11-20,19
16711.0,2011-12-06,3
16712.0,2011-11-30,9
16713.0,2011-11-21,18
16714.0,2011-05-05,218
16715.0,2011-09-22,78
16716.0,2011-03-18,266
16717.0,2011-11-16,23
16718.0,2010-12-05,369
16719.0,2011-11-25,14
16720.0,2011-11-13,26
16721.0,2011-03-22,262
16722.0,2011-11-22,17
16723.0,2011-09-09,91
16725.0,2011-02-10,302
16726.0,2011-11-13,26
16727.0,2010-12-10,364
16728.0,2011-10-24,46
16729.0,2011-11-01,38
16730.0,2011-10-18,52
16732.0,2011-11-08,31
16734.0,2011-10-18,52
16735.0,2011-09-22,78
16737.0,2011-10-17,53
16738.0,2011-02-15,297
16739.0,2011-06-16,176
16742.0,2011-10-24,46
16743.0,2011-11-10,29
16744.0,2011-11-28,11
16745.0,2011-09-14,86
16746.0,2011-12-05,4
16747.0,2011-11-02,37
16748.0,2011-11-22,17
16750.0,2011-10-26,44
16751.0,2011-11-09,30
16752.0,2010-12-02,372
16753.0,2011-10-12,58
16754.0,2010-12-02,372
16755.0,2011-08-17,114
16756.0,2011-05-09,214
16757.0,2011-01-25,318
16758.0,2011-10-05,65
16759.0,2011-12-02,7
16761.0,2011-09-04,96
16762.0,2011-11-20,19
16763.0,2011-05-25,198
16764.0,2011-12-06,3
16765.0,2011-02-18,294
16766.0,2011-03-11,273
16767.0,2011-11-09,30
16768.0,2011-10-23,47
16769.0,2011-03-24,260
16770.0,2011-10-13,57
16771.0,2011-11-06,33
16773.0,2011-10-13,57
16774.0,2011-10-03,67
16775.0,2011-11-29,10
16776.0,2011-10-10,60
16777.0,2011-09-20,80
16778.0,2011-09-26,74
16779.0,2011-12-07,2
16780.0,2011-08-31,100
16781.0,2010-12-02,372
16782.0,2011-11-29,10
16784.0,2011-11-20,19
16788.0,2011-08-08,123
16789.0,2011-12-01,8
16790.0,2011-12-06,3
16791.0,2011-11-10,29
16792.0,2011-03-02,282
16793.0,2011-10-13,57
16794.0,2011-12-08,1
16795.0,2010-12-09,365
16796.0,2011-09-11,89
16800.0,2011-11-28,11
16801.0,2011-06-29,163
16803.0,2011-10-05,65
16804.0,2011-11-16,23
16805.0,2011-06-19,173
16806.0,2011-08-28,103
16807.0,2011-07-20,142
16808.0,2011-09-01,99
16809.0,2011-11-16,23
16810.0,2011-05-31,192
16811.0,2011-12-05,4
16812.0,2010-12-14,360
16813.0,2011-12-01,8
16814.0,2011-11-25,14
16816.0,2011-08-28,103
16817.0,2011-12-07,2
16818.0,2011-11-29,10
16820.0,2011-09-05,95
16823.0,2011-04-26,227
16824.0,2011-11-24,15
16825.0,2011-11-01,38
16826.0,2011-10-19,51
16828.0,2011-09-07,93
16829.0,2011-07-06,156
16830.0,2011-11-01,38
16832.0,2011-06-08,184
16833.0,2011-12-08,1
16834.0,2011-04-26,227
16835.0,2011-08-03,128
16836.0,2011-10-31,39
16837.0,2011-11-08,31
16838.0,2011-05-26,197
16839.0,2011-12-01,8
16841.0,2011-11-03,36
16842.0,2011-08-31,100
16843.0,2011-10-28,42
16846.0,2011-10-20,50
16847.0,2011-10-27,43
16848.0,2011-10-18,52
16849.0,2011-06-06,186
16850.0,2011-01-10,333
16851.0,2011-12-05,4
16852.0,2011-11-29,10
16855.0,2011-11-16,23
16856.0,2011-11-25,14
16858.0,2010-12-06,368
16859.0,2011-07-18,144
16861.0,2011-10-11,59
16863.0,2011-11-08,31
16866.0,2011-07-22,140
16869.0,2011-11-17,22
16871.0,2011-11-17,22
16872.0,2011-09-23,77
16873.0,2011-12-05,4
16875.0,2011-10-03,67
16877.0,2011-11-27,12
16878.0,2011-09-16,84
16880.0,2011-11-09,30
16881.0,2011-10-04,66
16882.0,2011-10-04,66
16883.0,2011-06-05,187
16884.0,2011-11-02,37
16885.0,2011-11-24,15
16887.0,2011-11-04,35
16889.0,2011-05-29,194
16891.0,2011-12-08,1
16892.0,2011-12-08,1
16893.0,2010-12-08,366
16895.0,2011-10-06,64
16897.0,2011-02-13,299
16898.0,2011-11-13,26
16899.0,2011-12-02,7
16900.0,2011-11-23,16
16902.0,2011-08-15,116
16903.0,2011-11-10,29
16904.0,2011-12-05,4
16905.0,2011-12-04,5
16906.0,2011-09-19,81
16907.0,2011-11-10,29
16909.0,2011-09-28,72
16910.0,2011-12-05,4
16912.0,2011-11-11,28
16913.0,2011-02-22,290
16914.0,2011-11-03,36
16915.0,2011-11-30,9
16916.0,2011-11-16,23
16917.0,2011-03-08,276
16918.0,2011-10-21,49
16919.0,2011-07-06,156
16921.0,2011-10-09,61
16923.0,2011-11-27,12
16924.0,2011-11-18,21
16926.0,2010-12-03,371
16927.0,2011-08-16,115
16928.0,2011-09-20,80
16929.0,2011-12-06,3
16930.0,2011-11-13,26
16931.0,2011-12-04,5
16932.0,2011-10-17,53
16933.0,2011-12-08,1
16934.0,2011-10-16,54
16936.0,2011-11-14,25
16938.0,2011-12-01,8
16940.0,2011-10-18,52
16942.0,2011-11-27,12
16943.0,2011-05-12,211
16945.0,2011-11-18,21
16947.0,2011-04-18,235
16948.0,2011-07-24,138
16949.0,2011-12-06,3
16950.0,2011-10-14,56
16951.0,2011-07-28,134
16952.0,2011-08-22,109
16953.0,2011-11-09,30
16954.0,2011-12-09,0
16955.0,2011-06-08,184
16956.0,2011-11-22,17
16957.0,2011-04-14,239
16959.0,2011-09-13,87
16960.0,2011-11-01,38
16961.0,2011-08-15,116
16963.0,2011-06-05,187
16965.0,2011-04-27,226
16966.0,2011-12-01,8
16967.0,2011-06-03,189
16968.0,2011-12-05,4
16969.0,2011-10-31,39
16971.0,2011-11-01,38
16976.0,2011-03-17,267
16978.0,2011-09-23,77
16979.0,2011-12-06,3
16980.0,2011-03-29,255
16982.0,2011-10-10,60
16983.0,2011-11-27,12
16984.0,2011-09-12,88
16985.0,2011-11-22,17
16986.0,2011-11-10,29
16987.0,2011-12-06,3
16988.0,2011-12-04,5
16989.0,2011-12-02,7
16990.0,2011-05-05,218
16992.0,2011-11-29,10
16996.0,2011-11-09,30
16997.0,2011-02-24,288
16998.0,2011-07-13,149
16999.0,2011-11-16,23
17001.0,2011-12-09,0
17002.0,2011-09-15,85
17004.0,2011-10-24,46
17006.0,2011-12-05,4
17007.0,2011-10-20,50
17010.0,2011-11-21,18
17011.0,2011-11-09,30
17014.0,2011-12-01,8
17015.0,2011-11-11,28
17017.0,2011-12-07,2
17018.0,2011-10-30,40
17019.0,2011-11-28,11
17022.0,2011-11-08,31
17024.0,2011-10-25,45
17025.0,2011-10-10,60
17026.0,2011-06-07,185
17027.0,2011-09-22,78
17029.0,2011-08-21,110
17030.0,2011-10-07,63
17031.0,2011-11-28,11
17033.0,2011-09-14,86
17034.0,2011-11-23,16
17035.0,2011-04-08,245
17037.0,2011-09-13,87
17038.0,2011-11-09,30
17040.0,2011-07-25,137
17041.0,2011-11-13,26
17042.0,2011-12-07,2
17043.0,2011-11-07,32
17044.0,2011-11-14,25
17045.0,2011-08-18,113
17046.0,2011-07-05,157
17047.0,2011-09-15,85
17048.0,2011-08-14,117
17049.0,2011-12-07,2
17050.0,2011-09-04,96
17051.0,2011-05-29,194
17052.0,2011-11-11,28
17053.0,2011-08-01,130
17054.0,2011-11-11,28
17058.0,2011-09-19,81
17059.0,2011-11-10,29
17060.0,2011-03-18,266
17061.0,2011-09-27,73
17062.0,2011-01-30,313
17063.0,2011-11-18,21
17064.0,2011-10-12,58
17068.0,2011-11-27,12
17069.0,2011-11-11,28
17070.0,2011-08-17,114
17071.0,2011-11-11,28
17073.0,2011-11-22,17
17075.0,2011-11-22,17
17076.0,2011-11-03,36
17078.0,2011-11-03,36
17079.0,2011-09-22,78
17080.0,2011-11-17,22
17081.0,2011-11-14,25
17082.0,2011-11-06,33
17083.0,2011-08-22,109
17084.0,2011-11-04,35
17085.0,2011-08-08,123
17086.0,2011-12-02,7
17088.0,2011-11-11,28
17090.0,2011-12-05,4
17091.0,2011-12-07,2
17092.0,2011-10-20,50
17094.0,2011-01-21,322
17095.0,2011-11-17,22
17096.0,2011-11-24,15
17097.0,2011-12-07,2
17100.0,2011-11-21,18
17101.0,2011-11-29,10
17102.0,2011-03-23,261
17105.0,2011-07-03,159
17107.0,2011-11-06,33
17109.0,2011-11-10,29
17110.0,2011-06-27,165
17111.0,2011-10-23,47
17114.0,2011-12-04,5
17115.0,2011-12-01,8
17117.0,2011-02-24,288
17118.0,2011-01-26,317
17119.0,2011-12-06,3
17120.0,2011-04-20,233
17122.0,2011-08-12,119
17123.0,2011-07-01,161
17124.0,2011-06-07,185
17125.0,2011-10-20,50
17126.0,2011-07-10,152
17128.0,2011-01-09,334
17131.0,2011-12-04,5
17133.0,2011-11-24,15
17134.0,2011-08-25,106
17135.0,2011-11-23,16
17138.0,2011-03-09,275
17139.0,2011-11-24,15
17140.0,2011-04-06,247
17142.0,2011-04-14,239
17144.0,2011-12-08,1
17146.0,2011-08-26,105
17147.0,2011-11-17,22
17148.0,2011-10-19,51
17152.0,2011-05-29,194
17153.0,2011-11-15,24
17154.0,2011-09-25,75
17155.0,2011-11-22,17
17157.0,2011-12-02,7
17158.0,2011-11-07,32
17159.0,2011-11-18,21
17160.0,2011-11-08,31
17162.0,2011-11-11,28
17163.0,2011-11-18,21
17164.0,2011-11-07,32
17165.0,2011-02-28,284
17166.0,2011-11-01,38
17169.0,2011-10-13,57
17171.0,2011-02-23,289
17172.0,2011-09-22,78
17173.0,2011-12-04,5
17174.0,2011-05-06,217
17175.0,2011-10-26,44
17176.0,2011-05-22,201
17179.0,2011-06-14,178
17180.0,2011-10-14,56
17181.0,2011-10-13,57
17183.0,2011-12-02,7
17186.0,2011-10-24,46
17187.0,2011-04-27,226
17188.0,2011-11-28,11
17189.0,2011-08-25,106
17190.0,2011-10-12,58
17191.0,2011-11-11,28
17193.0,2011-11-04,35
17194.0,2011-03-11,273
17197.0,2011-11-10,29
17198.0,2011-11-16,23
17201.0,2011-10-17,53
17203.0,2011-11-04,35
17204.0,2011-06-17,175
17205.0,2011-10-17,53
17206.0,2011-10-17,53
17211.0,2011-11-13,26
17212.0,2011-03-31,253
17213.0,2011-10-30,40
17214.0,2011-10-10,60
17217.0,2011-04-19,234
17218.0,2011-12-05,4
17219.0,2011-11-08,31
17220.0,2011-11-15,24
17221.0,2011-12-02,7
17222.0,2011-10-05,65
17223.0,2011-02-02,310
17226.0,2011-02-04,308
17227.0,2011-11-21,18
17228.0,2011-11-24,15
17229.0,2011-09-04,96
17230.0,2011-03-20,264
17231.0,2011-11-27,12
17232.0,2011-12-07,2
17233.0,2011-11-04,35
17234.0,2011-06-10,182
17235.0,2011-11-14,25
17236.0,2011-11-27,12
17237.0,2011-11-28,11
17238.0,2011-12-07,2
17239.0,2011-01-31,312
17242.0,2011-08-23,108
17243.0,2011-12-08,1
17244.0,2011-10-17,53
17245.0,2011-05-19,204
17247.0,2011-11-24,15
17248.0,2011-08-11,120
17250.0,2011-12-06,3
17251.0,2010-12-12,362
17252.0,2011-08-15,116
17253.0,2011-11-21,18
17254.0,2011-12-05,4
17255.0,2011-10-30,40
17256.0,2011-08-24,107
17259.0,2011-07-14,148
17262.0,2011-10-18,52
17263.0,2011-05-15,208
17265.0,2011-07-24,138
17266.0,2011-12-07,2
17267.0,2011-08-04,127
17268.0,2011-08-24,107
17272.0,2011-10-28,42
17274.0,2011-11-04,35
17277.0,2011-04-26,227
17278.0,2011-04-12,241
17279.0,2011-10-13,57
17282.0,2011-08-01,130
17284.0,2011-10-10,60
17286.0,2011-11-18,21
17287.0,2011-11-13,26
17288.0,2011-11-30,9
17289.0,2011-11-08,31
17290.0,2011-12-06,3
17291.0,2011-02-04,308
17293.0,2011-12-01,8
17295.0,2011-11-11,28
17297.0,2011-11-22,17
17298.0,2011-08-30,101
17299.0,2011-11-28,11
17301.0,2011-11-18,21
17302.0,2011-11-25,14
17303.0,2010-12-13,361
17306.0,2011-11-29,10
17309.0,2011-09-05,95
17311.0,2011-09-22,78
17312.0,2011-07-24,138
17313.0,2011-11-08,31
17314.0,2011-11-15,24
17315.0,2011-12-08,1
17317.0,2011-10-24,46
17320.0,2011-08-31,100
17321.0,2011-12-01,8
17323.0,2011-11-24,15
17324.0,2011-11-22,17
17325.0,2011-03-04,280
17329.0,2011-11-25,14
17330.0,2011-11-17,22
17331.0,2011-08-08,123
17333.0,2011-09-15,85
17334.0,2011-02-10,302
17337.0,2011-07-11,151
17338.0,2011-11-22,17
17339.0,2011-09-06,94
17340.0,2011-11-10,29
17341.0,2011-07-06,156
17343.0,2010-12-19,355
17344.0,2011-10-24,46
17345.0,2011-11-24,15
17346.0,2011-12-06,3
17347.0,2011-09-14,86
17348.0,2011-11-25,14
17349.0,2011-06-13,179
17350.0,2011-12-01,8
17351.0,2011-11-03,36
17353.0,2011-08-02,129
17354.0,2011-10-20,50
17356.0,2011-02-01,311
17357.0,2011-11-15,24
17358.0,2011-02-09,303
17359.0,2011-11-28,11
17360.0,2011-11-22,17
17361.0,2011-10-21,49
17362.0,2011-04-14,239
17364.0,2011-12-09,0
17365.0,2011-11-27,12
17367.0,2011-04-15,238
17368.0,2011-11-16,23
17370.0,2011-09-28,72
17371.0,2011-11-22,17
17372.0,2011-10-30,40
17373.0,2011-10-30,40
17374.0,2011-05-05,218
17375.0,2011-05-24,199
17376.0,2011-09-30,70
17377.0,2011-11-16,23
17379.0,2011-11-28,11
17381.0,2011-12-01,8
17382.0,2011-10-05,65
17383.0,2011-12-05,4
17384.0,2011-11-20,19
17385.0,2011-11-25,14
17386.0,2011-12-02,7
17387.0,2011-11-20,19
17388.0,2011-09-23,77
17389.0,2011-12-09,0
17391.0,2011-06-29,163
17392.0,2011-02-06,306
17394.0,2011-05-04,219
17396.0,2011-10-31,39
17397.0,2011-11-17,22
17398.0,2011-08-17,114
17400.0,2011-08-05,126
17402.0,2011-12-05,4
17403.0,2011-11-03,36
17404.0,2011-12-05,4
17405.0,2011-12-08,1
17406.0,2011-01-10,333
17408.0,2011-06-29,163
17409.0,2011-06-08,184
17410.0,2011-11-23,16
17411.0,2011-11-27,12
17412.0,2011-12-07,2
17414.0,2011-10-27,43
17415.0,2011-09-21,79
17416.0,2011-11-10,29
17418.0,2011-10-28,42
17419.0,2011-11-28,11
17420.0,2011-10-20,50
17422.0,2011-11-23,16
17423.0,2011-10-24,46
17425.0,2011-11-20,19
17426.0,2011-12-01,8
17427.0,2011-09-29,71
17428.0,2011-12-09,0
17429.0,2011-08-03,128
17430.0,2011-11-07,32
17431.0,2011-01-30,313
17432.0,2011-11-21,18
17433.0,2011-09-12,88
17434.0,2011-12-07,2
17436.0,2011-12-08,1
17438.0,2011-03-31,253
17440.0,2011-07-06,156
17442.0,2011-11-03,36
17443.0,2011-05-04,219
17444.0,2011-07-15,147
17446.0,2011-06-16,176
17447.0,2011-10-30,40
17449.0,2011-12-07,2
17450.0,2011-12-01,8
17451.0,2011-12-08,1
17453.0,2011-11-22,17
17454.0,2011-05-31,192
17455.0,2011-05-20,203
17456.0,2010-12-09,365
17457.0,2011-08-05,126
17458.0,2011-11-24,15
17459.0,2011-10-27,43
17460.0,2011-09-06,94
17461.0,2011-11-17,22
17462.0,2011-10-10,60
17463.0,2011-11-23,16
17464.0,2011-07-04,158
17466.0,2011-11-29,10
17468.0,2011-11-29,10
17469.0,2011-11-23,16
17470.0,2011-10-26,44
17472.0,2011-06-01,191
17475.0,2011-09-21,79
17480.0,2011-09-23,77
17481.0,2011-12-06,3
17483.0,2011-10-05,65
17486.0,2011-03-23,261
17489.0,2011-10-12,58
17490.0,2011-12-09,0
17491.0,2011-12-08,1
17492.0,2011-04-05,248
17495.0,2011-12-02,7
17496.0,2010-12-16,358
17498.0,2011-09-25,75
17499.0,2011-02-23,289
17500.0,2011-11-22,17
17501.0,2011-05-03,220
17502.0,2011-11-30,9
17503.0,2011-12-07,2
17504.0,2011-05-17,206
17505.0,2011-07-01,161
17506.0,2011-09-25,75
17507.0,2011-03-23,261
17508.0,2011-03-04,280
17509.0,2011-10-13,57
17510.0,2011-11-15,24
17511.0,2011-12-07,2
17512.0,2011-11-11,28
17513.0,2011-09-28,72
17514.0,2011-08-03,128
17515.0,2011-11-08,31
17516.0,2011-11-24,15
17517.0,2011-02-04,308
17519.0,2011-11-22,17
17520.0,2011-10-17,53
17521.0,2011-11-10,29
17522.0,2011-12-08,1
17523.0,2011-11-28,11
17524.0,2010-12-13,361
17525.0,2010-12-15,359
17526.0,2011-12-05,4
17527.0,2011-10-17,53
17528.0,2011-12-08,1
17530.0,2011-12-08,1
17531.0,2011-06-02,190
17534.0,2011-10-17,53
17535.0,2011-03-04,280
17536.0,2011-06-15,177
17537.0,2011-11-10,29
17538.0,2011-11-14,25
17540.0,2011-11-15,24
17542.0,2011-03-15,269
17545.0,2011-10-27,43
17548.0,2011-04-20,233
17549.0,2011-11-16,23
17550.0,2011-05-26,197
17551.0,2010-12-15,359
17552.0,2011-10-10,60
17553.0,2011-08-02,129
17554.0,2011-12-08,1
17555.0,2011-11-20,19
17556.0,2011-05-18,205
17557.0,2011-11-25,14
17560.0,2011-09-06,94
17561.0,2011-11-20,19
17562.0,2011-11-25,14
17564.0,2011-11-15,24
17566.0,2011-12-01,8
17567.0,2011-12-02,7
17569.0,2011-01-11,332
17571.0,2011-10-20,50
17572.0,2011-09-29,71
17573.0,2011-11-10,29
17574.0,2011-04-11,242
17576.0,2011-12-01,8
17578.0,2011-05-05,218
17579.0,2011-12-05,4
17580.0,2011-04-01,252
17581.0,2011-12-09,0
17582.0,2011-04-17,236
17584.0,2011-12-02,7
17585.0,2011-08-22,109
17588.0,2011-08-31,100
17589.0,2011-10-10,60
17590.0,2011-12-07,2
17591.0,2011-09-27,73
17593.0,2011-12-06,3
17594.0,2011-09-15,85
17595.0,2011-11-27,12
17596.0,2011-11-16,23
17597.0,2011-05-10,213
17600.0,2011-11-22,17
17601.0,2011-04-14,239
17602.0,2011-12-07,2
17603.0,2011-09-22,78
17604.0,2011-05-06,217
17608.0,2011-11-06,33
17609.0,2011-10-30,40
17611.0,2011-12-02,7
17612.0,2011-10-17,53
17613.0,2011-11-17,22
17614.0,2011-10-13,57
17615.0,2011-08-01,130
17616.0,2011-06-19,173
17618.0,2011-12-04,5
17619.0,2011-01-31,312
17620.0,2011-10-11,59
17621.0,2011-11-18,21
17623.0,2011-11-07,32
17624.0,2011-11-25,14
17625.0,2011-11-21,18
17628.0,2011-09-19,81
17629.0,2011-12-04,5
17630.0,2011-06-23,169
17631.0,2011-12-08,1
17633.0,2011-11-08,31
17634.0,2011-11-03,36
17636.0,2011-11-20,19
17637.0,2011-11-08,31
17639.0,2011-03-08,276
17640.0,2011-09-14,86
17642.0,2011-08-12,119
17643.0,2010-12-01,373
17644.0,2011-12-08,1
17646.0,2011-05-04,219
17647.0,2011-10-05,65
17648.0,2011-10-10,60
17649.0,2011-07-24,138
17650.0,2011-11-18,21
17651.0,2011-11-28,11
17652.0,2011-11-14,25
17653.0,2011-11-03,36
17654.0,2011-03-07,277
17655.0,2011-11-29,10
17656.0,2011-09-27,73
17658.0,2011-11-14,25
17659.0,2011-11-22,17
17660.0,2011-07-21,141
17663.0,2011-11-14,25
17664.0,2011-11-21,18
17666.0,2011-12-06,3
17667.0,2011-10-04,66
17668.0,2011-12-08,1
17669.0,2011-10-28,42
17670.0,2011-04-26,227
17671.0,2011-11-24,15
17672.0,2011-10-20,50
17673.0,2011-12-08,1
17674.0,2011-09-26,74
17675.0,2011-12-08,1
17676.0,2011-12-05,4
17677.0,2011-12-08,1
17678.0,2011-03-21,263
17679.0,2011-10-18,52
17680.0,2011-11-16,23
17682.0,2011-11-29,10
17684.0,2011-10-27,43
17685.0,2011-11-23,16
17686.0,2011-12-02,7
17690.0,2011-11-09,30
17691.0,2010-12-16,358
17692.0,2011-08-04,127
17693.0,2011-07-25,137
17694.0,2011-07-21,141
17695.0,2011-07-31,131
17696.0,2011-11-01,38
17697.0,2011-04-17,236
17698.0,2011-03-24,260
17700.0,2011-11-23,16
17701.0,2011-04-01,252
17702.0,2011-11-09,30
17703.0,2011-11-04,35
17704.0,2011-06-24,168
17705.0,2011-12-06,3
17706.0,2011-12-05,4
17707.0,2011-06-07,185
17708.0,2011-06-05,187
17709.0,2011-06-23,169
17711.0,2011-11-29,10
17712.0,2011-10-26,44
17714.0,2011-01-23,320
17715.0,2011-05-23,200
17716.0,2011-11-17,22
17718.0,2011-04-21,232
17719.0,2011-11-02,37
17720.0,2011-11-13,26
17722.0,2011-09-04,96
17723.0,2011-08-04,127
17724.0,2011-09-29,71
17725.0,2011-11-23,16
17727.0,2011-11-24,15
17728.0,2011-12-06,3
17730.0,2011-12-06,3
17731.0,2011-09-21,79
17732.0,2010-12-02,372
17733.0,2011-11-01,38
17734.0,2011-10-17,53
17735.0,2011-12-07,2
17736.0,2011-11-30,9
17737.0,2011-11-30,9
17738.0,2011-11-20,19
17739.0,2011-11-28,11
17742.0,2011-08-18,113
17744.0,2011-12-06,3
17746.0,2011-04-13,240
17747.0,2011-08-19,112
17749.0,2011-06-14,178
17750.0,2011-12-04,5
17752.0,2010-12-15,359
17754.0,2011-12-09,0
17757.0,2011-12-08,1
17758.0,2011-11-20,19
17759.0,2011-11-22,17
17760.0,2011-11-18,21
17761.0,2011-11-07,32
17763.0,2011-03-21,263
17764.0,2011-10-20,50
17765.0,2011-07-04,158
17767.0,2011-11-24,15
17768.0,2011-12-01,8
17769.0,2011-11-27,12
17770.0,2011-05-25,198
17771.0,2011-10-14,56
17772.0,2011-11-29,10
17774.0,2011-09-04,96
17775.0,2011-03-30,254
17777.0,2011-11-15,24
17779.0,2011-11-18,21
17781.0,2011-07-03,159
17783.0,2011-09-28,72
17785.0,2011-10-17,53
17786.0,2011-09-15,85
17787.0,2011-07-10,152
17788.0,2011-09-27,73
17789.0,2011-03-03,281
17790.0,2011-11-13,26
17791.0,2011-11-10,29
17793.0,2011-11-14,25
17795.0,2011-06-13,179
17796.0,2011-10-30,40
17797.0,2011-11-17,22
17799.0,2011-11-17,22
17800.0,2011-11-02,37
17802.0,2011-09-18,82
17805.0,2011-09-27,73
17806.0,2011-11-28,11
17809.0,2011-11-23,16
